Datetime,Open,High,Low,Close,Adj Close,Volume
2023-03-13 13:05:00-04:00,385.7904968261719,386.6000061035156,385.3599853515625,386.57000732421875,386.57000732421875,1085116
2023-03-13 13:10:00-04:00,386.57000732421875,386.9100036621094,386.2099914550781,386.67999267578125,386.67999267578125,1069247
2023-03-13 13:15:00-04:00,386.6700134277344,387.42999267578125,386.20001220703125,386.760009765625,386.760009765625,1009882
2023-03-13 13:20:00-04:00,386.739990234375,386.8699951171875,386.1000061035156,386.1400146484375,386.1400146484375,762928
2023-03-13 13:25:00-04:00,386.1199951171875,386.6400146484375,385.8699951171875,386.4200134277344,386.4200134277344,1302846
2023-03-13 13:30:00-04:00,386.4100036621094,386.6400146484375,385.6506042480469,385.69000244140625,385.69000244140625,986129
2023-03-13 13:35:00-04:00,385.69000244140625,387.8500061035156,385.5199890136719,387.45001220703125,387.45001220703125,1410000
2023-03-13 13:40:00-04:00,387.4700012207031,387.7900085449219,386.9800109863281,387.7200012207031,387.7200012207031,1255571
2023-03-13 13:45:00-04:00,387.70001220703125,387.8399963378906,387.1099853515625,387.3800048828125,387.3800048828125,671794
2023-03-13 13:50:00-04:00,387.3900146484375,387.92999267578125,387.29998779296875,387.3699951171875,387.3699951171875,647689
2023-03-13 13:55:00-04:00,387.3500061035156,388.1099853515625,387.29998779296875,387.8299865722656,387.8299865722656,894505
2023-03-13 14:00:00-04:00,387.8800048828125,388.8800048828125,387.760009765625,388.3999938964844,388.3999938964844,1524163
2023-03-13 14:05:00-04:00,388.3800048828125,388.5899963378906,387.8599853515625,387.9200134277344,387.9200134277344,1220636
2023-03-13 14:10:00-04:00,387.875,388.54998779296875,387.6700134277344,388.2099914550781,388.2099914550781,890299
2023-03-13 14:15:00-04:00,388.2200012207031,388.9599914550781,388.2099914550781,388.4198913574219,388.4198913574219,940092
2023-03-13 14:20:00-04:00,388.3900146484375,388.7900085449219,388.05999755859375,388.7900085449219,388.7900085449219,782512
2023-03-13 14:25:00-04:00,388.80499267578125,389.17999267578125,387.9100036621094,388.42999267578125,388.42999267578125,1030153
2023-03-13 14:30:00-04:00,388.3999938964844,389.4949951171875,388.3999938964844,389.17999267578125,389.17999267578125,1256496
2023-03-13 14:35:00-04:00,389.1700134277344,389.1700134277344,387.67999267578125,388.1000061035156,388.1000061035156,1556028
2023-03-13 14:40:00-04:00,388.1000061035156,388.9800109863281,387.82000732421875,388.4200134277344,388.4200134277344,1253826
2023-03-13 14:45:00-04:00,388.4150085449219,388.4599914550781,387.7699890136719,388.1700134277344,388.1700134277344,743360
2023-03-13 14:50:00-04:00,388.1300048828125,388.5299987792969,387.8699951171875,388.3299865722656,388.3299865722656,441759
2023-03-13 14:55:00-04:00,388.3699035644531,388.6499938964844,388.0799865722656,388.4800109863281,388.4800109863281,629632
2023-03-13 15:00:00-04:00,388.489990234375,388.8999938964844,387.55999755859375,387.6000061035156,387.6000061035156,924136
2023-03-13 15:05:00-04:00,387.5899963378906,388.7200012207031,387.4200134277344,387.70001220703125,387.70001220703125,1168222
2023-03-13 15:10:00-04:00,387.7099914550781,388.760009765625,387.70001220703125,388.42999267578125,388.42999267578125,1479239
2023-03-13 15:15:00-04:00,388.42999267578125,388.6499938964844,387.6400146484375,387.7099914550781,387.7099914550781,937863
2023-03-13 15:20:00-04:00,387.7149963378906,387.7650146484375,386.260009765625,386.45001220703125,386.45001220703125,1562797
2023-03-13 15:25:00-04:00,386.4599914550781,386.5,385.510009765625,385.9599914550781,385.9599914550781,2243122
2023-03-13 15:30:00-04:00,385.9599914550781,386.75,385.8500061035156,386.54998779296875,386.54998779296875,1707269
2023-03-13 15:35:00-04:00,386.5299987792969,387.1099853515625,386.3299865722656,387.0899963378906,387.0899963378906,1417065
2023-03-13 15:40:00-04:00,387.0849914550781,387.7200012207031,386.75,387.0199890136719,387.0199890136719,1898039
2023-03-13 15:45:00-04:00,387.010009765625,387.2300109863281,386.260009765625,386.44000244140625,386.44000244140625,2049585
2023-03-13 15:50:00-04:00,386.4471130371094,386.4471130371094,385.5799865722656,385.67999267578125,385.67999267578125,2810304
2023-03-13 15:55:00-04:00,385.69000244140625,385.95001220703125,385.0450134277344,385.30999755859375,385.30999755859375,6403074
2023-03-14 09:30:00-04:00,390.5,390.8599853515625,389.9013977050781,389.989990234375,389.989990234375,9789422
2023-03-14 09:35:00-04:00,390.0,391.1099853515625,389.9100036621094,391.0,391.0,3184488
2023-03-14 09:40:00-04:00,391.0,391.5400085449219,390.75,391.0675048828125,391.0675048828125,4518316
2023-03-14 09:45:00-04:00,391.07000732421875,391.9100036621094,390.8800048828125,391.1700134277344,391.1700134277344,2630186
2023-03-14 09:50:00-04:00,391.1600036621094,391.3699951171875,390.5299987792969,390.6700134277344,390.6700134277344,2317197
2023-03-14 09:55:00-04:00,390.6700134277344,391.3900146484375,390.3699951171875,391.1300048828125,391.1300048828125,1525084
2023-03-14 10:00:00-04:00,391.1499938964844,391.7099914550781,390.6600036621094,391.56500244140625,391.56500244140625,2132383
2023-03-14 10:05:00-04:00,391.56500244140625,391.92999267578125,391.260009765625,391.489990234375,391.489990234375,2342818
2023-03-14 10:10:00-04:00,391.4700012207031,391.6700134277344,390.55999755859375,391.6099853515625,391.6099853515625,1519909
2023-03-14 10:15:00-04:00,391.6099853515625,391.81939697265625,391.1499938964844,391.3410949707031,391.3410949707031,1755065
2023-03-14 10:20:00-04:00,391.3410949707031,392.1600036621094,391.2200012207031,392.1300048828125,392.1300048828125,1666073
2023-03-14 10:25:00-04:00,392.1199951171875,392.29998779296875,391.8299865722656,392.2300109863281,392.2300109863281,1684218
2023-03-14 10:30:00-04:00,392.2300109863281,392.57000732421875,392.1400146484375,392.4150085449219,392.4150085449219,2086822
2023-03-14 10:35:00-04:00,392.3999938964844,392.6300048828125,392.1600036621094,392.3900146484375,392.3900146484375,1134589
2023-03-14 10:40:00-04:00,392.3500061035156,392.6600036621094,392.2799987792969,392.3900146484375,392.3900146484375,1600617
2023-03-14 10:45:00-04:00,392.3900146484375,392.8999938964844,392.32000732421875,392.8500061035156,392.8500061035156,1302154
2023-03-14 10:50:00-04:00,392.8599853515625,392.9949951171875,392.6600036621094,392.80499267578125,392.80499267578125,1389438
2023-03-14 10:55:00-04:00,392.79998779296875,392.8999938964844,391.94000244140625,391.989990234375,391.989990234375,1355680
2023-03-14 11:00:00-04:00,392.0,392.6400146484375,391.8999938964844,392.385009765625,392.385009765625,1287749
2023-03-14 11:05:00-04:00,392.3999938964844,392.8399963378906,392.2699890136719,392.70001220703125,392.70001220703125,829296
2023-03-14 11:10:00-04:00,392.69500732421875,392.9200134277344,392.6499938964844,392.8999938964844,392.8999938964844,782158
2023-03-14 11:15:00-04:00,392.8999938964844,393.1600036621094,392.8599853515625,393.04998779296875,393.04998779296875,980122
2023-03-14 11:20:00-04:00,393.0450134277344,393.3399963378906,392.8900146484375,393.2300109863281,393.2300109863281,883520
2023-03-14 11:25:00-04:00,393.29998779296875,393.45001220703125,392.9700012207031,393.05999755859375,393.05999755859375,1150203
2023-03-14 11:30:00-04:00,393.05999755859375,393.3800048828125,392.92999267578125,392.9700012207031,392.9700012207031,1117182
2023-03-14 11:35:00-04:00,392.9599914550781,393.3299865722656,392.8900146484375,393.30999755859375,393.30999755859375,1452993
2023-03-14 11:40:00-04:00,393.30499267578125,393.3999938964844,392.9200134277344,393.1000061035156,393.1000061035156,1103441
2023-03-14 11:45:00-04:00,393.1000061035156,393.1300048828125,392.4700012207031,392.5299987792969,392.5299987792969,957115
2023-03-14 11:50:00-04:00,392.510009765625,392.9549865722656,392.5050048828125,392.9150085449219,392.9150085449219,1091008
2023-03-14 11:55:00-04:00,392.9100036621094,392.9200134277344,392.5199890136719,392.5299987792969,392.5299987792969,1274345
2023-03-14 12:00:00-04:00,392.5199890136719,392.75,392.2799987792969,392.330810546875,392.330810546875,1142601
2023-03-14 12:05:00-04:00,392.3399963378906,392.3599853515625,392.0050048828125,392.3299865722656,392.3299865722656,941291
2023-03-14 12:10:00-04:00,392.3450012207031,392.72900390625,392.3399963378906,392.635009765625,392.635009765625,652159
2023-03-14 12:15:00-04:00,392.5946960449219,392.7200012207031,392.2119140625,392.380615234375,392.380615234375,734105
2023-03-14 12:20:00-04:00,392.3800048828125,392.3999938964844,391.9599914550781,392.0,392.0,653235
2023-03-14 12:25:00-04:00,392.0,392.0,391.57000732421875,391.7301025390625,391.7301025390625,888843
2023-03-14 12:30:00-04:00,391.7349853515625,392.3399963378906,391.67999267578125,392.260009765625,392.260009765625,661949
2023-03-14 12:35:00-04:00,392.239990234375,392.510009765625,392.1300048828125,392.260009765625,392.260009765625,1518842
2023-03-14 12:40:00-04:00,392.25,392.2500915527344,391.45001220703125,391.8699035644531,391.8699035644531,983103
2023-03-14 12:45:00-04:00,391.8699951171875,392.29998779296875,391.67999267578125,392.2200012207031,392.2200012207031,686262
2023-03-14 12:50:00-04:00,392.2099914550781,392.3299865722656,391.3700866699219,391.5299987792969,391.5299987792969,1715421
2023-03-14 12:55:00-04:00,391.5299987792969,391.67999267578125,391.0899963378906,391.42999267578125,391.42999267578125,1328576
2023-03-14 13:00:00-04:00,391.5799865722656,391.7200012207031,391.2300109863281,391.260009765625,391.260009765625,976504
2023-03-14 13:05:00-04:00,391.25,391.3399963378906,390.3900146484375,390.42999267578125,390.42999267578125,1499931
2023-03-14 13:10:00-04:00,390.42999267578125,390.5400085449219,389.92999267578125,389.9599914550781,389.9599914550781,1476399
2023-03-14 13:15:00-04:00,389.9599914550781,389.9599914550781,388.54998779296875,389.4101867675781,389.4101867675781,2449144
2023-03-14 13:20:00-04:00,389.3699951171875,389.5,388.6400146484375,389.3500061035156,389.3500061035156,1648991
2023-03-14 13:25:00-04:00,389.3500061035156,390.2300109863281,389.260009765625,389.8006896972656,389.8006896972656,1612288
2023-03-14 13:30:00-04:00,389.8006896972656,389.9590148925781,389.3599853515625,389.5799865722656,389.5799865722656,1085032
2023-03-14 13:35:00-04:00,389.55999755859375,390.2900085449219,389.45001220703125,390.2799987792969,390.2799987792969,899810
2023-03-14 13:40:00-04:00,390.2650146484375,390.52911376953125,389.0,389.07000732421875,389.07000732421875,1405051
2023-03-14 13:45:00-04:00,389.05999755859375,389.6099853515625,388.94000244140625,389.5,389.5,988749
2023-03-14 13:50:00-04:00,389.5,389.7099914550781,389.1499938964844,389.4200134277344,389.4200134277344,790629
2023-03-14 13:55:00-04:00,389.4100036621094,389.43499755859375,388.79998779296875,389.1690979003906,389.1690979003906,856400
2023-03-14 14:00:00-04:00,389.1700134277344,389.57501220703125,388.44000244140625,388.5718994140625,388.5718994140625,1346966
2023-03-14 14:05:00-04:00,388.57501220703125,388.6700134277344,387.7084045410156,388.510009765625,388.510009765625,1314971
2023-03-14 14:10:00-04:00,388.5,388.9700012207031,388.4800109863281,388.6300964355469,388.6300964355469,940590
2023-03-14 14:15:00-04:00,388.610107421875,388.6199951171875,387.989990234375,388.4794006347656,388.4794006347656,1047943
2023-03-14 14:20:00-04:00,388.4794006347656,388.8215026855469,388.04998779296875,388.5899963378906,388.5899963378906,937468
2023-03-14 14:25:00-04:00,388.6099853515625,389.64068603515625,388.5215148925781,389.42999267578125,389.42999267578125,1054550
2023-03-14 14:30:00-04:00,389.3999938964844,389.84991455078125,389.1499938964844,389.69000244140625,389.69000244140625,1041895
2023-03-14 14:35:00-04:00,389.70001220703125,389.75,389.2900085449219,389.43499755859375,389.43499755859375,820282
2023-03-14 14:40:00-04:00,389.43499755859375,389.54998779296875,388.92999267578125,389.2449951171875,389.2449951171875,868476
2023-03-14 14:45:00-04:00,389.2250061035156,390.0,389.05999755859375,389.4800109863281,389.4800109863281,1084184
2023-03-14 14:50:00-04:00,389.44500732421875,389.9100036621094,389.2149963378906,389.44000244140625,389.44000244140625,801873
2023-03-14 14:55:00-04:00,389.45001220703125,389.4949951171875,388.7300109863281,388.8699951171875,388.8699951171875,759119
2023-03-14 15:00:00-04:00,388.868896484375,389.3900146484375,388.7699890136719,389.0299987792969,389.0299987792969,933793
2023-03-14 15:05:00-04:00,389.0199890136719,389.1199951171875,387.67999267578125,387.989990234375,387.989990234375,1183610
2023-03-14 15:10:00-04:00,387.989990234375,387.989990234375,387.239990234375,387.32501220703125,387.32501220703125,2447549
2023-03-14 15:15:00-04:00,387.32501220703125,388.30999755859375,387.04998779296875,388.29998779296875,388.29998779296875,2626301
2023-03-14 15:20:00-04:00,388.30499267578125,388.4549865722656,387.5299987792969,387.768798828125,387.768798828125,1554603
2023-03-14 15:25:00-04:00,387.760009765625,388.32000732421875,387.6600036621094,388.2149963378906,388.2149963378906,1122450
2023-03-14 15:30:00-04:00,388.2149963378906,388.8999938964844,387.92999267578125,388.8800048828125,388.8800048828125,1577180
2023-03-14 15:35:00-04:00,388.8699951171875,389.6300048828125,388.8699951171875,389.0799865722656,389.0799865722656,2048919
2023-03-14 15:40:00-04:00,389.07000732421875,389.760009765625,388.8999938964844,389.6300048828125,389.6300048828125,1764014
2023-03-14 15:45:00-04:00,389.6099853515625,390.0,389.3450012207031,389.9599914550781,389.9599914550781,2225912
2023-03-14 15:50:00-04:00,389.9599914550781,390.6400146484375,389.8800048828125,390.2749938964844,390.2749938964844,5278759
2023-03-14 15:55:00-04:00,390.2749938964844,392.17999267578125,390.25,391.70001220703125,391.70001220703125,14319767
2023-03-15 09:30:00-04:00,386.1600036621094,386.6199951171875,385.8699951171875,386.6199951171875,386.6199951171875,9883128
2023-03-15 09:35:00-04:00,386.6400146484375,386.8399963378906,385.94000244140625,386.54998779296875,386.54998779296875,3095812
2023-03-15 09:40:00-04:00,386.54998779296875,387.7200012207031,385.92999267578125,387.4700012207031,387.4700012207031,3393231
2023-03-15 09:45:00-04:00,387.04998779296875,387.6700134277344,386.4599914550781,387.010009765625,387.010009765625,1767350
2023-03-15 09:50:00-04:00,387.0199890136719,387.05999755859375,385.9200134277344,386.4999084472656,386.4999084472656,2182673
2023-03-15 09:55:00-04:00,386.489990234375,386.55999755859375,385.1700134277344,385.57000732421875,385.57000732421875,2279583
2023-03-15 10:00:00-04:00,385.5899963378906,386.42999267578125,385.04998779296875,386.29998779296875,386.29998779296875,2785623
2023-03-15 10:05:00-04:00,386.2900085449219,387.44000244140625,386.1000061035156,386.69000244140625,386.69000244140625,2939332
2023-03-15 10:10:00-04:00,386.67999267578125,387.15008544921875,385.9700012207031,386.0799865722656,386.0799865722656,1294601
2023-03-15 10:15:00-04:00,386.07000732421875,386.8900146484375,385.6099853515625,386.42999267578125,386.42999267578125,1842185
2023-03-15 10:20:00-04:00,386.42010498046875,386.9700012207031,385.760009765625,385.8999938964844,385.8999938964844,1984008
2023-03-15 10:25:00-04:00,385.8999938964844,386.3450012207031,385.385009765625,385.82000732421875,385.82000732421875,1921637
2023-03-15 10:30:00-04:00,385.70001220703125,386.510009765625,385.07000732421875,385.07000732421875,385.07000732421875,2114531
2023-03-15 10:35:00-04:00,385.67999267578125,386.0899963378906,385.17999267578125,385.3599853515625,385.3599853515625,2441776
2023-03-15 10:40:00-04:00,385.3599853515625,385.510009765625,384.67999267578125,385.0899963378906,385.0899963378906,1642558
2023-03-15 10:45:00-04:00,385.1650085449219,385.3900146484375,384.6099853515625,384.760009765625,384.760009765625,1326368
2023-03-15 10:50:00-04:00,384.739990234375,385.5199890136719,384.31060791015625,385.239990234375,385.239990234375,2713874
2023-03-15 10:55:00-04:00,385.25,386.32000732421875,385.1000061035156,386.1650085449219,386.1650085449219,1393790
2023-03-15 11:00:00-04:00,386.17999267578125,386.30999755859375,385.6549987792969,386.1199951171875,386.1199951171875,1358099
2023-03-15 11:05:00-04:00,386.1199951171875,386.95001220703125,385.70001220703125,386.2200012207031,386.2200012207031,1600616
2023-03-15 11:10:00-04:00,386.239990234375,387.0190124511719,386.15008544921875,386.7950134277344,386.7950134277344,967194
2023-03-15 11:15:00-04:00,386.80999755859375,387.3599853515625,386.6499938964844,387.251708984375,387.251708984375,1148442
2023-03-15 11:20:00-04:00,387.2799987792969,387.3399963378906,386.0199890136719,386.2900085449219,386.2900085449219,1329993
2023-03-15 11:25:00-04:00,386.6134033203125,386.739990234375,386.0899963378906,386.25,386.25,916899
2023-03-15 11:30:00-04:00,386.260009765625,386.9068908691406,386.05999755859375,386.17999267578125,386.17999267578125,1088067
2023-03-15 11:35:00-04:00,386.19000244140625,386.2300109863281,385.70001220703125,385.81988525390625,385.81988525390625,1033503
2023-03-15 11:40:00-04:00,385.80999755859375,386.8599853515625,385.7200012207031,386.45001220703125,386.45001220703125,1990921
2023-03-15 11:45:00-04:00,386.44000244140625,387.3699951171875,386.3999938964844,386.8179931640625,386.8179931640625,1488346
2023-03-15 11:50:00-04:00,386.82000732421875,386.8800048828125,385.8299865722656,385.8500061035156,385.8500061035156,1144543
2023-03-15 11:55:00-04:00,385.8966979980469,386.0799865722656,385.6300048828125,385.7200012207031,385.7200012207031,963519
2023-03-15 12:00:00-04:00,385.70001220703125,386.25,385.45001220703125,385.5,385.5,1427328
2023-03-15 12:05:00-04:00,385.510009765625,385.5198974609375,384.75,384.760986328125,384.760986328125,1755664
2023-03-15 12:10:00-04:00,384.760009765625,384.8900146484375,384.5299987792969,384.8599853515625,384.8599853515625,2047969
2023-03-15 12:15:00-04:00,384.8599853515625,385.29339599609375,384.69000244140625,384.79998779296875,384.79998779296875,1504584
2023-03-15 12:20:00-04:00,384.79998779296875,385.1199951171875,384.4100036621094,384.5368957519531,384.5368957519531,1617491
2023-03-15 12:25:00-04:00,384.5299987792969,384.92498779296875,384.239990234375,384.8999938964844,384.8999938964844,1445395
2023-03-15 12:30:00-04:00,384.8949890136719,385.5799865722656,384.80999755859375,385.0600891113281,385.0600891113281,1559602
2023-03-15 12:35:00-04:00,385.07000732421875,385.30499267578125,384.45001220703125,384.7049865722656,384.7049865722656,1447143
2023-03-15 12:40:00-04:00,384.70001220703125,384.82000732421875,384.29998779296875,384.7650146484375,384.7650146484375,1081195
2023-03-15 12:45:00-04:00,384.760009765625,385.1700134277344,384.6400146484375,385.1400146484375,385.1400146484375,1037416
2023-03-15 12:50:00-04:00,385.1400146484375,385.19000244140625,384.2699890136719,384.3190002441406,384.3190002441406,1167003
2023-03-15 12:55:00-04:00,384.31500244140625,384.3999938964844,383.7099914550781,384.1300048828125,384.1300048828125,2144000
2023-03-15 13:00:00-04:00,384.1300048828125,384.3500061035156,383.82000732421875,384.0899963378906,384.0899963378906,1083063
2023-03-15 13:05:00-04:00,384.0899963378906,385.1700134277344,384.0899963378906,384.94000244140625,384.94000244140625,1601841
2023-03-15 13:10:00-04:00,384.92999267578125,385.8599853515625,384.8598937988281,385.82000732421875,385.82000732421875,1604565
2023-03-15 13:15:00-04:00,385.79998779296875,386.3800048828125,385.6099853515625,385.97650146484375,385.97650146484375,1682947
2023-03-15 13:20:00-04:00,385.989990234375,386.2699890136719,385.6300048828125,385.9700012207031,385.9700012207031,1039595
2023-03-15 13:25:00-04:00,386.0,386.5199890136719,385.8900146484375,386.3699951171875,386.3699951171875,1197346
2023-03-15 13:30:00-04:00,386.3699951171875,386.3999938964844,385.5400085449219,386.3399963378906,386.3399963378906,1274774
2023-03-15 13:35:00-04:00,386.3299865722656,386.57000732421875,385.7200012207031,385.8550109863281,385.8550109863281,1106343
2023-03-15 13:40:00-04:00,385.8599853515625,385.9800109863281,385.29998779296875,385.5198974609375,385.5198974609375,930944
2023-03-15 13:45:00-04:00,385.510009765625,385.5899963378906,385.0899963378906,385.44000244140625,385.44000244140625,672959
2023-03-15 13:50:00-04:00,385.42999267578125,386.510009765625,385.3399963378906,386.4801025390625,386.4801025390625,843511
2023-03-15 13:55:00-04:00,386.4800109863281,386.9700012207031,386.1400146484375,386.489990234375,386.489990234375,1335062
2023-03-15 14:00:00-04:00,386.510009765625,386.6050109863281,385.7300109863281,386.1138916015625,386.1138916015625,1045836
2023-03-15 14:05:00-04:00,385.83990478515625,386.3399963378906,385.760009765625,385.989990234375,385.989990234375,1070544
2023-03-15 14:10:00-04:00,385.989990234375,386.2300109863281,385.79998779296875,385.8699951171875,385.8699951171875,1550763
2023-03-15 14:15:00-04:00,385.875,386.68499755859375,385.44000244140625,386.4700012207031,386.4700012207031,1294988
2023-03-15 14:20:00-04:00,386.45001220703125,388.0,386.2900085449219,387.67999267578125,387.67999267578125,1985721
2023-03-15 14:25:00-04:00,387.70001220703125,389.489990234375,387.55999755859375,388.4200134277344,388.4200134277344,5002400
2023-03-15 14:30:00-04:00,388.44000244140625,389.2200012207031,387.8949890136719,388.67999267578125,388.67999267578125,2837080
2023-03-15 14:35:00-04:00,388.6700134277344,389.1300048828125,388.0299987792969,388.5,388.5,2007527
2023-03-15 14:40:00-04:00,388.510009765625,388.989990234375,388.260009765625,388.59991455078125,388.59991455078125,1705273
2023-03-15 14:45:00-04:00,388.59991455078125,388.6300048828125,387.82000732421875,387.8800048828125,387.8800048828125,1574746
2023-03-15 14:50:00-04:00,387.8800048828125,388.739990234375,387.30999755859375,388.6700134277344,388.6700134277344,1834255
2023-03-15 14:55:00-04:00,388.67999267578125,389.0,388.2300109863281,388.6600036621094,388.6600036621094,1293209
2023-03-15 15:00:00-04:00,388.6600036621094,389.3800048828125,388.1300048828125,388.3500061035156,388.3500061035156,1566287
2023-03-15 15:05:00-04:00,388.1199951171875,389.1499938964844,387.55999755859375,387.67999267578125,387.67999267578125,1915184
2023-03-15 15:10:00-04:00,387.6600036621094,388.54998779296875,387.25,388.0400085449219,388.0400085449219,2249572
2023-03-15 15:15:00-04:00,388.0400085449219,388.6099853515625,388.0,388.07000732421875,388.07000732421875,4126617
2023-03-15 15:20:00-04:00,388.07000732421875,388.8299865722656,387.6000061035156,388.4100036621094,388.4100036621094,2332046
2023-03-15 15:25:00-04:00,388.3999938964844,389.1099853515625,388.1499938964844,388.739990234375,388.739990234375,2225012
2023-03-15 15:30:00-04:00,388.75,388.92999267578125,388.2900085449219,388.45001220703125,388.45001220703125,1584690
2023-03-15 15:35:00-04:00,388.45001220703125,388.54998779296875,387.4599914550781,387.8900146484375,387.8900146484375,1925718
2023-03-15 15:40:00-04:00,387.8900146484375,388.0299987792969,386.79998779296875,387.739990234375,387.739990234375,2677345
2023-03-15 15:45:00-04:00,387.7300109863281,388.0199890136719,387.1499938964844,387.5400085449219,387.5400085449219,3149121
2023-03-15 15:50:00-04:00,387.5299987792969,387.7200012207031,386.7699890136719,386.9801025390625,386.9801025390625,4335928
2023-03-15 15:55:00-04:00,386.9700012207031,389.3599853515625,386.9549865722656,389.3500061035156,389.3500061035156,7134306
